Chunk ID,Text,Page Range,Line Range,Filename
175,未於退費截止日之前辦妥休、退學及退費申請手續者，不予退費。,"(9, 9)","(302, 302)",data/ntu.pdf
176,但因成績因素退學或其他特殊情況經教務處核准者，不在此限。,"(9, 9)","(302, 303)",data/ntu.pdf
177,第五十一條 學生對於應令退學或開除學籍之處分認有違法或不當致損害其權益者，得檢具證明，依國立臺灣大學學生申訴評議辦法提出申訴，其辦法報教育部核定後實施。,"(9, 9)","(304, 305)",data/ntu.pdf
178,申訴結果未確定前，受處分人得依國立臺灣大學學生申訴評議辦法書面申請繼續在本校肄業；但申訴結果維持原處分時，自申訴提出至申訴結果確定期間之修習成績不予採認。,"(9, 9)","(306, 308)",data/ntu.pdf
179,依第一項規定提出申訴後獲准復學者，若因特殊事故無法及時復學，其復學前之離校期間，得補辦休學，並不併入休學年限內計算。,"(9, 9)","(309, 310)",data/ntu.pdf
180,第七節  畢業、學位第五十二條 學生修業期滿，並合於下列規定者，由本校授予學士學位：一、修滿畢業應修科目及學分數。,"(9, 9)","(311, 313)",data/ntu.pdf
181,二、各學期操行成績均及格。,"(9, 9)","(314, 314)",data/ntu.pdf
182,三、有實習年限者，並已實習完成。,"(9, 9)","(315, 315)",data/ntu.pdf
183,學生符合畢業條件，於領取學位證書時註記畢業，未領取者於本校行事曆學期結束日註記畢業。,"(9, 9)","(316, 317)",data/ntu.pdf
184,但經專案核准寒暑假出國實習者，實習期間視同未符合畢業條件，至遲於下學期上課開始日註記畢業。,"(9, 9)","(317, 318)",data/ntu.pdf
185,第五十三條 學生修業未期滿但合於前條規定之成績優異者，得經就讀學系系主任、院長及教務長核准後，提前一學期或一學年畢業。,"(9, 9)","(319, 320)",data/ntu.pdf
186,符合前項申請提前畢業，第一學期應於十二月二十五日之前提出，第二學期應於五月二十五日之前提出。,"(9, 9)","(321, 322)",data/ntu.pdf
187,學生擬參加碩士班甄試入學考試並提前畢業者，應於報考之當學期開學一週內提出申請。,"(9, 9)","(323, 324)",data/ntu.pdf
188,申請提前畢業之學生，預計畢業之該學期結束時不符合前條第一項各款規定者，第10頁，共14頁 不得提前畢業。,"(9, 10)","(325, 326)",data/ntu.pdf
189,第五十三條之一 應屆畢業生得依國立臺灣大學學生逕行修讀博士學位辦法申請逕行修讀博士學位。,"(10, 10)","(327, 328)",data/ntu.pdf
190,第八節  其他第五十三條之二 修讀學位學程學生，其學籍管理、轉系、修讀輔系、雙主修等及其他相關事宜，準用本章有關學系之規定。,"(10, 10)","(329, 331)",data/ntu.pdf
191,第參章  進修學士班第五十四條 （刪除）第五十五條 （刪除）第五十六條 （刪除）第五十七條 （刪除）第五十八條 （刪除）第五十九條 （刪除）第六十條 （刪除）第六十一條 （刪除）第六十二條 （刪除）第六十三條 （刪除）第六十四條 （刪除）第肆章  碩、博士班第一節  入學第六十五條 凡經教育部立案之本國大學校院或符合教育部採認規定之國外大學校院畢業得有學士學位或具有同等學力資格，經本校研究所碩士班入學考試或甄試錄取，得入本校修讀碩士學位。,"(10, 10)","(332, 348)",data/ntu.pdf
192,碩士班甄試及碩士在職專班錄取學生，符合前項資格條件者，得申請提前一學期註冊入學。,"(10, 10)","(349, 350)",data/ntu.pdf
193,第六十六條 凡經教育部立案之本國大學校院或符合教育部採認規定之國外大學校院畢業得有碩士學位，或具有同等學力資格，經本校研究所博士班入學考試或甄試錄取，得入本校修讀博士學位。,"(10, 10)","(351, 353)",data/ntu.pdf
194,博士班甄試錄取學生，符合前項資格條件者，得申請提前一學期註冊入學。,"(10, 10)","(354, 354)",data/ntu.pdf
195,第六十六條之一 學生於同一學年度經錄取為本校同學制不同學系、所、學位學程（下稱系所）新生者，僅得擇一系所報到就讀，否則取消其入學資格。,"(10, 10)","(355, 356)",data/ntu.pdf
196,第六十七條 修讀碩士學位研究生得依國立臺灣大學學生逕行修讀博士學位辦法申請逕行修讀博士學位。,"(10, 10)","(357, 358)",data/ntu.pdf
197,第11頁，共14頁 第二節  註冊、選課第六十八條 研究生每學期所修習學分數，由各系所核定之。,"(11, 11)","(359, 360)",data/ntu.pdf
198,第六十九條 研究生之論文指導教授以具學位授予法擔任學位考試委員會委員資格之本校專任助理教授以上擔任為原則，必要時兼任助理教授以上教師經系所主管同意，得與系所專任教師共同指導學生。,"(11, 11)","(361, 363)",data/ntu.pdf
199,因解聘、不續聘或終局停聘案尚在處理程序中，予以暫時繼續聘任者，其暫時聘任期間除原已指導研究生外，不得再接受論文指導申請。,"(11, 11)","(364, 365)",data/ntu.pdf
200,第七十條 （刪除）第七十一條 研究生校際選課，依國立臺灣大學校際選課實施辦法規定辦理。,"(11, 11)","(366, 367)",data/ntu.pdf
201,第三節  修業年限、學分、成績、退學、休學第七十二條 碩士班修業期限以一至四年為限；博士班修業期限以二至七年為限。,"(11, 11)","(368, 369)",data/ntu.pdf
202,但以在職進修身分錄取或應修畢業學分數達六十學分以上之研究生未在規定修業期限修滿應修課程或未完成學位論文者，得酌予延長其修業期限，最高以二年為限。,"(11, 11)","(369, 371)",data/ntu.pdf
203,逕行修讀博士學位者，自轉入博士班起，其修業期限依照前項規定辦理。,"(11, 11)","(372, 372)",data/ntu.pdf
204,因懷孕、分娩或撫育三歲以下子女，經專案申請核准者，得延長修業期限。,"(11, 11)","(373, 373)",data/ntu.pdf
205,領有身心障礙證明，或各直轄市、縣（市）政府特殊教育學生鑑定及就學輔導會鑑定為身心障礙安置就學之學生，得再酌予延長其修業期限，最高以二年為限。,"(11, 11)","(374, 375)",data/ntu.pdf
206,第七十三條 碩士班研究生至少須修滿二十四學分，博士班研究生至少須修滿十八學分；逕行修讀博士學位研究生至少須修滿三十學分（含碩士班期間所修學分數）。,"(11, 11)","(376, 377)",data/ntu.pdf
207,畢業論文不計入畢業應修學分。,"(11, 11)","(378, 378)",data/ntu.pdf
208,第七十四條 研究生各科學業成績核計比照各學系學士學位班規定，其成績及格標準為B-；不及格者，不得補考，必修科目應令重修。,"(11, 11)","(379, 380)",data/ntu.pdf
209,研究生修習學士學位班開設之課程，其成績計入當學期及畢業總平均內；成績及格者給予學分，惟是否計入畢業應修學分數內，由各系所自行決定。,"(11, 11)","(381, 382)",data/ntu.pdf
210,研究生畢業成績四捨五入取至小數點第二位，其計算方式如下：一、九十八學年度（含）以前入學，並在一○二學年度（含）以前畢業學生，各學期（含暑期）積分之總數除以各學期（含暑期）修習學分總數為學業平均成績；學位考試成績及學業平均成績（各佔百分之五十）之總和為畢業成績。,"(11, 11)","(383, 386)",data/ntu.pdf
211,二、九十九學年度入學，並在一○二學年度（含）以前畢業學生，各學期（含暑期）總績分除以各學期（含暑期）總修習學分為學業GPA；學位考試績分及學業GPA（各佔百分之五十）之總和為畢業GPA。,"(11, 11)","(387, 389)",data/ntu.pdf
212,三、一○三學年度（含）以後畢業學生，各學期（含暑期）總績分除以各學期（含暑期）總修習學分為畢業GPA。,"(11, 11)","(390, 391)",data/ntu.pdf
213,學位考試成績以等第制評定，登錄於畢業成績單內，惟不計入畢業GPA。,"(11, 11)","(391, 392)",data/ntu.pdf
214,第七十五條 研究生有下列情形之一者，應令退學：一、碩士班修業屆滿四年、博士班修業屆滿七年，而仍未修足應修科目與學分或第12頁，共14頁 未通過學位考試。,"(11, 12)","(393, 395)",data/ntu.pdf
215,二、訂有資格考之碩士班，其碩士學位候選人未依該系所之規定通過資格考。,"(12, 12)","(396, 396)",data/ntu.pdf
216,三、博士班學生未依所屬系所規定之期限內完成博士學位候選人資格考核或博士學位候選人之資格考核不合格，經重考一次仍不合格。,"(12, 12)","(397, 398)",data/ntu.pdf
217,四、學位考試不及格，不合重考規定或合於重考規定，經重考一次仍不及格。,"(12, 12)","(399, 399)",data/ntu.pdf
218,五、學業成績因未符就讀系所自訂並已報本校備查之退學標準而應予退學。,"(12, 12)","(400, 400)",data/ntu.pdf
219,六、操行成績不及格。,"(12, 12)","(401, 401)",data/ntu.pdf
220,七、逾期未註冊或休學逾期未繳費註冊。,"(12, 12)","(402, 402)",data/ntu.pdf
221,八、入學資格經審核不合。,"(12, 12)","(403, 403)",data/ntu.pdf
222,未通過博士學位候選人資格考核或未通過博士學位考試之逕行修讀博士學位研究生，若合於回碩士班就讀或合於授予碩士學位規定者，不受前項第三款及第四款規定限制。,"(12, 12)","(404, 406)",data/ntu.pdf
223,第七十五條之一 研究生因故申請休學，至遲應於期末考試開始前申請。,"(12, 12)","(407, 407)",data/ntu.pdf
224,新生入學第一學期申請休學，須於完成註冊手續後始得申請。,"(12, 12)","(408, 408)",data/ntu.pdf
225,第七十六條 研究生學位考試，依國立臺灣大學研究所博士暨碩士學位考試規則規定辦理，其辦法報教育部備查。,"(12, 12)","(409, 410)",data/ntu.pdf
226,第七十七條 研究生之抵免學分，依國立臺灣大學學生抵免學分辦法規定辦理。,"(12, 12)","(411, 411)",data/ntu.pdf
227,第七十八條 自一○一學年度起，研究生入學後同時就讀本校其他系所或於中央研究院或本校推廣教育學分班所修習之研究所課程，經申請並由系所審核其所修習課程、學分、成績，是否採計為畢業應修學分數，送教務處核定。,"(12, 12)","(412, 414)",data/ntu.pdf
228,經採計後之課程、學分、成績登錄於本校歷年成績表，但其成績不計入學期GPA，亦不計入畢業GPA。,"(12, 12)","(414, 415)",data/ntu.pdf
229,第七十八條之一 自一○一學年度起，研究生經本校核准出國修課者，出國之學期至少應修習二科或六學分，並依國外學校原始成績證明登錄全部修習科目於本校歷年成績表。,"(12, 12)","(416, 417)",data/ntu.pdf
230,其學分是否採計為畢業應修學分數及採計學分數多寡，由就讀系所審核後，送教務處核定，但其成績不計入學期GPA，亦不計入畢業GPA。,"(12, 12)","(418, 419)",data/ntu.pdf
231,參與境外雙聯學位學生、寒假及暑假出國學生，其於境外所修習課程、學分、成績，除須採計為本校課程方能畢業外，其餘課程得不登錄於本校歷年成績表。,"(12, 12)","(420, 421)",data/ntu.pdf
232,研究生自行出國修課，於出國前先經就讀系所同意，並經學院院長及教務長核准者，其所修課程及學分得依前項規定辦理。,"(12, 12)","(422, 423)",data/ntu.pdf
233,研究生若有特殊情況，得於出國前或出國期間專案經系所主管核准降低修課學分數或免修習課程。,"(12, 12)","(424, 425)",data/ntu.pdf
234,研究生修課期滿回國兩個月內未提出任何成績證明或於國外學校修課未達最低應修學分者，於歷年成績表註記：「出國期間於國外學校修課不符本校規定」。,"(12, 12)","(426, 427)",data/ntu.pdf
235,但有特殊情形經教務長核定者不在此限。,"(12, 12)","(428, 428)",data/ntu.pdf
236,第七十八條之二 研究生經核准抵免及採認之課程學分數，合計至多以就讀系所所規定畢業應修學分數二分之一為限，但專案簽經教務長核准者不在此限。,"(12, 12)","(429, 430)",data/ntu.pdf
237,第13頁，共14頁 第四節  轉系、所、組、學位學程及雙主修第七十九條 研究生修業一學年以上，因特殊情形經原肄業系所暨擬轉入之系所雙方主管認可或專案簽經教務長同意，得轉系所（組），並以一次為限。,"(13, 13)","(431, 433)",data/ntu.pdf
238,第七十九條之一 研究生得申請雙主修，修讀雙主修之相關細節，依國立臺灣大學學生修讀雙主修辦法規定辦理。,"(13, 13)","(434, 435)",data/ntu.pdf
239,第五節  畢業、學位第八十條 研究生合於下列規定者，准予畢業：一、在規定年限內修滿規定科目與學分。,"(13, 13)","(436, 438)",data/ntu.pdf
240,二、通過國立臺灣大學研究所博士暨碩士學位考試規則規定之各項考試且符合其規定。,"(13, 13)","(439, 440)",data/ntu.pdf
241,三、操行成績各學期均及格。,"(13, 13)","(441, 441)",data/ntu.pdf
242,具教育學程修習資格但尚未修畢教育學程之研究生，符合前項各款規定且未達最高修業年限者，准予於修畢教育學程或申請保留、放棄教育學程修習資格之學期畢業。,"(13, 13)","(442, 444)",data/ntu.pdf
243,學生符合畢業條件，並依限繳交論文(含紙本及電子檔)，於領取學位證書時註記畢業，未領取者於本校行事曆規定之次學期上課開始日前註記畢業。,"(13, 13)","(445, 446)",data/ntu.pdf
244,第八十一條 合於前條規定之碩士班研究生，由本校發給碩士學位證書。,"(13, 13)","(447, 447)",data/ntu.pdf
245,合於前條規定之博士班研究生，由本校發給博士學位證書。,"(13, 13)","(448, 448)",data/ntu.pdf
246,逕行修讀博士學位研究生，通過博士學位候選人資格考核，但未通過博士學位考試，其博士學位論文經博士學位考試委員會決定合於碩士學位標準者，得授予碩士學位。,"(13, 13)","(449, 451)",data/ntu.pdf
247,第八十二條 研究生學位證書授予日期，第一學期為一月，第二學期為六月，惟若已修畢規定科目與學分，於參加學位考試之學期未修習論文以外之科目學分者，得以其通過學位考試之月份授予學位證書。,"(13, 13)","(452, 454)",data/ntu.pdf
248,第六節  其他第八十三條 本章無特別規定者，比照第二章相關條文規定辦理。,"(13, 13)","(455, 456)",data/ntu.pdf
249,第伍章  附則第八十四條 本校學生學籍資料所登記之學生姓名、出生年月日，一律以身分證所載者為準，入學資格證件所載與身分證所載不符者，應即更正。,"(13, 13)","(457, 459)",data/ntu.pdf
250,第八十五條 學生在校肄業之院、系、所別、肄業年級與學業成績以及註冊、休學、復學、轉系、轉所、退學、轉學等學籍紀錄，概以教務處各項學籍與成績登記原始表冊為準。,"(13, 13)","(460, 462)",data/ntu.pdf
251,第八十六條 在校學生及畢（肄）業校友申請更改姓名或出生年月日者，應檢附戶政機關發給之戶籍謄本或戶口名簿（含詳細記事），報經教務處備查。,"(13, 13)","(463, 464)",data/ntu.pdf
252,第14頁，共14頁 第八十七條 學生在校各種考試試卷應保存一年，但涉及申訴案者，應依實際需要延長保存年限。,"(14, 14)","(465, 466)",data/ntu.pdf
253,教師繳交教務處成績檔應由教務處永久保存。,"(14, 14)","(466, 466)",data/ntu.pdf
254,第八十八條 學生有下列情形之一者，經查屬實，視情節輕重予以懲處：一、以廣告、口述、宣播或其他方式，引誘代寫（製）論文、作品、成就證明、書面報告、技術報告或專業實務報告。,"(14, 14)","(467, 469)",data/ntu.pdf
255,二、實際代寫（製），或以口述、影像等舞弊方式供抄寫（製）論文、作品、成就證明、書面報告、技術報告或專業實務報告。,"(14, 14)","(470, 471)",data/ntu.pdf
256,第八十八條之一 已取得學位之學生，有下列情事之一者，應予撤銷其學位，並公告註銷其已頒給之學位證書：一、入學資格或修業情形有不實或舞弊情事。,"(14, 14)","(472, 474)",data/ntu.pdf
257,二、論文、作品、成就證明、書面報告、技術報告或專業實務報告有造假、變造、抄襲、由他人代寫或其他舞弊情事。,"(14, 14)","(475, 476)",data/ntu.pdf
258,第八十九條 本學則有關申請事項之程序與手續，另以辦法補充之。,"(14, 14)","(477, 477)",data/ntu.pdf
259,第九十條 各類學位中、英文名稱之訂定，應符合國際慣例及趨勢，並參酌教育部公告之授予學位中、英文名稱參考手冊，依各學院、系所之特色、課程內容及課程性質所屬領域、學術或專業實務導向為之。,"(14, 14)","(478, 480)",data/ntu.pdf
260,學位中、英文名稱、授予要件、學位證書註記等規定，經系所務會議及院務會議通過，提教務會議通過後施行。,"(14, 14)","(481, 482)",data/ntu.pdf
261,第九十一條 本學則如有未盡事宜，悉依大學法及其施行細則、學位授予法、有關教育法令及本校有關規定辦理之。,"(14, 14)","(483, 484)",data/ntu.pdf
262,第九十二條 本學則經教務會議通過、校務會議報告後，自發布日施行，並報教育部備查。,"(14, 14)","(485, 485)",data/ntu.pdf
263,,"(15, 15)","(486, 486)",data/ntu.pdf
264,會議通過後施行。,"(14, 14)","(482, 482)",data/ntu.pdf
265,第九十一條 本學則如有未盡事宜，悉依大學法及其施行細則、學位授予法、有關教育法令及本校有關規定辦理之。,"(14, 14)","(483, 484)",data/ntu.pdf
266,第九十二條 本學則經教務會議通過、校務會議報告後，自發布日施行，並報教育部備查。,"(14, 14)","(485, 485)",data/ntu.pdf
267,修訂歷程第1頁，,"(15, 15)","(486, 487)",data/ntu.pdf
268,共2頁 ,"(15, 15)","(487, 487)",data/ntu.pdf
269,【完整修正歷程】085.11.27 ,"(15, 15)","(487, 488)",data/ntu.pdf
270,教育部台(85)高字第85521993號函備查086.08.13 ,"(15, 15)","(488, 489)",data/ntu.pdf
271,教育部台(86)高字第86081757號函准修訂087.01.26 ,"(15, 15)","(489, 490)",data/ntu.pdf
272,教育部台(87)高(二)字第86153373號函備查087.06.24 ,"(15, 15)","(490, 491)",data/ntu.pdf
273,教育部台(87)高(二)字第87064515號函備查088.03.04 ,"(15, 15)","(491, 492)",data/ntu.pdf
274,教育部台(88)高(二)字第88021394號函備查089.05.23 ,"(15, 15)","(492, 493)",data/ntu.pdf
275,教育部台(89)高(二)字第89059352號函備查089.10.27 ,"(15, 15)","(493, 494)",data/ntu.pdf
276,教育部台(89)高(二)字第89137689號函備查090.04.13 ,"(15, 15)","(494, 495)",data/ntu.pdf
277,教育部台(90)高(二)字第90050808號函備查090.11.06 ,"(15, 15)","(495, 496)",data/ntu.pdf
278,教育部台(90)高(二)字第90157426號函備查091.03.06 ,"(15, 15)","(496, 497)",data/ntu.pdf
279,教育部台(91)高(二)字第91025702號函備查091.07.03 ,"(15, 15)","(497, 498)",data/ntu.pdf
280,教育部台(91)高(二)字第91095753號函備查091.07.29 ,"(15, 15)","(498, 499)",data/ntu.pdf
281,教育部台(91)高(二)字第91110476號函備查092.07.03 ,"(15, 15)","(499, 500)",data/ntu.pdf
282,教育部台高(二)字第0920094534號函備查092.07.31 ,"(15, 15)","(500, 501)",data/ntu.pdf
283,教育部台高(二)字第0920114394號函備查093.02.26 ,"(15, 15)","(501, 502)",data/ntu.pdf
284,教育部台高(二)字第0930024143號函備查第57、58、75條093.03.19 ,"(15, 15)","(502, 503)",data/ntu.pdf
285,教育部台高(二)字第0930032737號函備查第16條093.07.13 ,"(15, 15)","(503, 504)",data/ntu.pdf
286,教育部台高(二)字第0930091638號函備查第10、11、11-1、16-1、16-3、17、17-1、18、19、37、39、40、41、41-1、42、45、48、50-1、53、75、76、77條094.08.04 ,"(15, 15)","(504, 506)",data/ntu.pdf
287,教育部台高(二)字第0940103823號函備查第4-1、39、40、48、75、90條095.08.18 ,"(15, 15)","(506, 507)",data/ntu.pdf
288,教育部台高(二)字第0950113671號函備查第4、4-1、5、6、11、14、15-1、16-3、16-4、16-5、17-1、19、27、28、31、36-1、37、39、40、40-1、40-2、46、48、53-1、53-2、58、67、72、75、79條096.02.01 ,"(15, 15)","(507, 509)",data/ntu.pdf
289,教育部台高(二)字第0960012516號函備查第16-3、24、41-1、70條096.03.23 ,"(15, 15)","(509, 510)",data/ntu.pdf
290,本校95學年度第2學期第1次教務會議通過；96.06.16本校95學年度第2學期第2次校務會議報告，,"(15, 15)","(510, 511)",data/ntu.pdf
291,依據大學法第26條之規定修正第17-1、28、29條097.08.07 ,"(15, 15)","(511, 512)",data/ntu.pdf
292,教育部台高(二)字第0970138701號函備查第11-1、14、15、15-1、17-1、28、29、35、36-1、40、41-1、46、90條097.10.13 ,"(15, 15)","(512, 514)",data/ntu.pdf
293,97學年度第1學期第1次教務會議通過第13條；98.1.9 ,"(15, 15)","(514, 514)",data/ntu.pdf
294,97學年度第1學期第2次教務會議通過第11.17.17-1條；98.3.14 ,"(15, 15)","(514, 515)",data/ntu.pdf
295,97學年度第2學期第1次校務會議報告以上各條098.07.15 ,"(15, 15)","(515, 516)",data/ntu.pdf
296,教育部台高(二)字第0980122690號函指示修正第16-2、76、90條098.08.04 ,"(15, 15)","(516, 517)",data/ntu.pdf
297,教育部台高(二)字第0980128015號函備查第11.13.17.17-1.90條099.01.08 ,"(15, 15)","(517, 518)",data/ntu.pdf
298,98學年度第1學期第2次教務會議通過；99.01.09. ,"(15, 15)","(518, 518)",data/ntu.pdf
299,98學年度第1學期第2次校務會議報告；99.01.27公告修正第11、11-1、13、14、17-1、28、29、30、31、42、46、72條099.06.11 ,"(15, 15)","(518, 520)",data/ntu.pdf
300,98學年度第2學期第2次教務會議通過；99.06.19. ,"(15, 15)","(520, 520)",data/ntu.pdf
301,98學年度第2學期第2次校務會議報告；99.06.23公告修正第16-2、16-3條099.10.15 ,"(15, 15)","(520, 522)",data/ntu.pdf
302,99學年度第1學期第1次教務會議通過修正第11-1、12、13、14、23、24、31、40、53、74條；100.01.08 ,"(15, 15)","(522, 523)",data/ntu.pdf
303,99學年度第1學期第2次校務會議報告100.03.11 ,"(15, 15)","(523, 524)",data/ntu.pdf
304,99學年度第2學期第1次教務會議通過修正第5、41條；100.03.19 ,"(15, 15)","(524, 524)",data/ntu.pdf
305,99學年度第2學期第1次校務會議報告100.06.10 ,"(15, 15)","(524, 526)",data/ntu.pdf
306,99學年度第2學期第2次教務會議通過；100.06.18 ,"(15, 15)","(526, 526)",data/ntu.pdf
307,99學年度第2學期第2次校務會議報告；100.07.01公告修正第13、14、15、15-1、16、16-1、16-4、16-5、50、57、58、60、61、62、63、73條100.10.14 ,"(15, 15)","(526, 528)",data/ntu.pdf
308,100學年度第1學期第1次教務會議通過；101.01.07 ,"(15, 15)","(528, 528)",data/ntu.pdf
309,100學年度第1學期第2次校務會議報告；101.01.19公告修正第19、19-1、66-1、74、78、78-1、78-2條101.01.06 ,"(15, 15)","(528, 530)",data/ntu.pdf
310,100學年度第1學期第2次教務會議通過；101.01.07 ,"(15, 15)","(530, 530)",data/ntu.pdf
311,100學年度第1學期第2次校務會議報告；101.01.19公告修正第4-1、5、12、35、36、41、42、48、49、51、75-1條101.06.08 ,"(15, 15)","(530, 532)",data/ntu.pdf
312,100學年度第2學期第2次教務會議通過；101.06.16 ,"(15, 15)","(532, 532)",data/ntu.pdf
313,100學年度第2學期第2次校務會議報告；101.07.02公告修正第12、13、17、26、32、46、48、50、51、74、80條101.08.24 ,"(15, 15)","(532, 534)",data/ntu.pdf
314,教育部臺高(二)字第1010155715號函備查；101.10.12 ,"(15, 15)","(534, 534)",data/ntu.pdf
315,101學年度第1學期第1次校務會議報告第80條101.10.12 ,"(15, 15)","(534, 535)",data/ntu.pdf
316,101學年度第1學期第1次教務會議通過；101.10.13 ,"(15, 15)","(535, 535)",data/ntu.pdf
317,101學年度第1學期第1次校務會議報告；101.10.26公告修正第17、19之1、49、78之1、79條102.01.04 ,"(15, 15)","(535, 537)",data/ntu.pdf
318,101學年度第1學期第2次教務會議通過；102.01.05 ,"(15, 15)","(537, 537)",data/ntu.pdf
319,101學年度第1學期第2次校務會議報告；102.01.09公告修正第22、36、54、55、87條102.06.07 ,"(15, 15)","(537, 539)",data/ntu.pdf
320,101學年度第2學期第2次教務會議通過；102.06.08 ,"(15, 15)","(539, 539)",data/ntu.pdf
321,101學年度第2學期第2次校務會議報告；102.06.18公告修正第17、19之1、78之1條102.10.11 ,"(15, 15)","(539, 541)",data/ntu.pdf
322,102學年度第1學期第1次教務會議通過；102.10.19 ,"(15, 15)","(541, 541)",data/ntu.pdf
323,102學年度第1學期第1次校務會議報告；102.10.21 ,"(15, 15)","(541, 542)",data/ntu.pdf
324,公告修正第12、19之2條103.01.03 ,"(15, 15)","(542, 543)",data/ntu.pdf
325,102學年度第1學期第2次教務會議通過；103.01.04 ,"(15, 15)","(543, 543)",data/ntu.pdf
326,102學年度第1學期第2次校務會議報告；103.01.09公告修正第12、17、19之1、78之1條103.03.07 ,"(15, 15)","(543, 545)",data/ntu.pdf
327,102學年度第2學期第1次教務會議通過；103.03.29 ,"(15, 15)","(545, 545)",data/ntu.pdf
328,102學年度第2學期第1次校務會議報告；103.04.08公告修正第17條103.06.06 ,"(15, 15)","(545, 547)",data/ntu.pdf
329,102學年度第2學期第2次教務會議通過；103.06.14 ,"(15, 15)","(547, 547)",data/ntu.pdf
330,102學年度第2學期第2次校務會議報告；修訂歷程第2頁，,"(15, 16)","(547, 548)",data/ntu.pdf
331,共2頁 ,"(16, 16)","(548, 548)",data/ntu.pdf
332,103.06.19公告修正第11條103.10.24 ,"(16, 16)","(548, 549)",data/ntu.pdf
333,103學年度第1學期第1次教務會議通過；103.10.25 ,"(16, 16)","(549, 549)",data/ntu.pdf
334,103學年度第1學期第1次校務會議報告；103.10.29公告修正第8、30、72條104.01.09 ,"(16, 16)","(549, 551)",data/ntu.pdf
335,103學年度第1學期第2次教務會議通過；104.01.10 ,"(16, 16)","(551, 551)",data/ntu.pdf
336,103學年度第1學期第2次校務會議報告；104.01.15公告修正第4之1、27、28、72、86條104.03.20 ,"(16, 16)","(551, 553)",data/ntu.pdf
337,103學年度第2學期第1次教務會議通過；104.03.21 ,"(16, 16)","(553, 553)",data/ntu.pdf
338,103學年度第2學期第1次校務會議報告；104.03.30公告修正第69條104.06.05 ,"(16, 16)","(553, 555)",data/ntu.pdf
339,103學年度第2學期第2次教務會議通過；104.06.06 ,"(16, 16)","(555, 555)",data/ntu.pdf
340,103學年度第2學期第2次校務會議報告；104.06.15公告修正第11、43、45、46、48條104.10.16 ,"(16, 16)","(555, 557)",data/ntu.pdf
341,104學年度第1學期第1次教務會議通過；104.10.17 ,"(16, 16)","(557, 557)",data/ntu.pdf
342,104學年度第1學期第1次校務會議報告；104.10.26公告修正第17之1、28條105.01.08 ,"(16, 16)","(557, 559)",data/ntu.pdf
343,104學年度第1學期第2次教務會議通過；105.01.09 ,"(16, 16)","(559, 559)",data/ntu.pdf
344,104學年度第1學期第2次校務會議報告；105.01.14公告修正第19之1、78條之1105.06.17 ,"(16, 16)","(559, 561)",data/ntu.pdf
345,104學年度第2學期第2次教務會議通過；105.06.18 ,"(16, 16)","(561, 561)",data/ntu.pdf
346,104學年度第2學期第2次校務會議報告；105.06.24公告修正第17條106.01.06 ,"(16, 16)","(561, 563)",data/ntu.pdf
347,105學年度第1學期第2次教務會議通過；106.01.07 ,"(16, 16)","(563, 563)",data/ntu.pdf
348,105學年度第1學期第2次校務會議報告；106.01.10公告修正第53、87條106.03.17 ,"(16, 16)","(563, 565)",data/ntu.pdf
349,105學年度第2學期第1次教務會議通過；106.03.18 ,"(16, 16)","(565, 565)",data/ntu.pdf
350,105學年度第2學期第1次校務會議報告；106.03.28公告修正第7、53條107.01.05 ,"(16, 16)","(565, 567)",data/ntu.pdf
351,106學年度第1學期第2次教務會議通過第17、37、40-3條；107.03.23 ,"(16, 16)","(567, 567)",data/ntu.pdf
352,106學年度第2學期第1次教務會議通過第17-1、65、66條；107.03.24 ,"(16, 16)","(567, 568)",data/ntu.pdf
353,106學年度第2學期第1次校務會議報告、107.04.13公告修正第17、17-1、37、40-3、65、66條107.06.08 ,"(16, 16)","(568, 570)",data/ntu.pdf
354,106學年度第2學期第2次教務會議通過；107.06.09 ,"(16, 16)","(570, 570)",data/ntu.pdf
355,106學年度第2學期第2次校務會議報告；107.06.20公告修正第18條108.01.04 ,"(16, 16)","(570, 572)",data/ntu.pdf
356,107學年度第1學期第2次教務會議通過；108.01.05 ,"(16, 16)","(572, 572)",data/ntu.pdf
357,107學年度第1學期第2次校務會議報告；108.01.15公告修正第11條108.03.22 ,"(16, 16)","(572, 574)",data/ntu.pdf
358,107學年度第2學期第1次教務會議通過；108.03.23 ,"(16, 16)","(574, 574)",data/ntu.pdf
359,107學年度第2學期第1次校務會議報告；108.04.10公告修正第75條108.06.14 ,"(16, 16)","(574, 576)",data/ntu.pdf
360,107學年度第2學期第2次教務會議通過；108.06.15 ,"(16, 16)","(576, 576)",data/ntu.pdf
361,107學年度第2學期第2次校務會議報告；108.06.21公告修正第17-1、23、51、53條108.10.18 ,"(16, 16)","(576, 578)",data/ntu.pdf
362,108學年度第1學期第1次教務會議通過；108.10.19 ,"(16, 16)","(578, 578)",data/ntu.pdf
363,108學年度第1學期第1次校務會議報告；108.10.30公告修正第4、19、37、39、40、40-2、40-3、43、44、第四篇第四章章名、79-1、86、88、89、90、91、92條；108.12.26 ,"(16, 16)","(578, 580)",data/ntu.pdf
364,教育部臺教高（二）字第1080179141號函備查第4、19、37、40-2、40-3、43、44、86、89、90、91、92條；109.03.25 ,"(16, 16)","(580, 581)",data/ntu.pdf
